,max_price,min_price,daily_price_spread,simple_daily_profit,optimised_daily_profit
2016-02-06,44.455,19.87,24.584999999999997,2089.7249999999995,2131.8265379609543
2016-02-07,50.595,12.395,38.2,3247.0000000000005,3708.232295010846
2016-02-08,56.22,21.495,34.724999999999994,2951.6249999999995,2977.2848329718004
2016-02-09,44.885,8.195,36.69,3118.65,1979.527678958785
2016-02-10,47.370000000000005,27.8,19.570000000000004,1663.4500000000003,2759.156065075922
2016-02-11,66.905,26.54,40.365,3431.025,5064.720156182212
2016-02-12,43.365,24.075000000000003,19.29,1639.6499999999999,-696.7586866160523
2016-02-13,48.555,27.51,21.044999999999998,1788.825,3320.551999999999
2016-02-14,45.54,22.645,22.895,1946.075,2010.280242950108
2016-02-15,59.7,22.244999999999997,37.455000000000005,3183.675,3165.16334924078
2016-02-16,0.0,0.0,0.0,0.0,-1088.0
2016-02-17,41.88,23.16,18.720000000000002,1591.2,-1339.80694143167
2016-02-18,0.0,0.0,0.0,0.0,4725.3679999999995
2016-02-19,0.0,0.0,0.0,0.0,946.9226335279809
2016-02-20,51.56,10.100000000000001,41.46,3524.1,3818.1507592190883
2016-02-21,38.269999999999996,14.93,23.339999999999996,1983.8999999999996,1992.4949327548802
2016-02-22,66.205,18.52,47.685,4053.225,2863.359618221258
2016-02-23,59.875,25.795,34.08,2896.7999999999997,931.7559479392621
2016-02-24,0.0,0.0,0.0,0.0,6800.618321041215
2016-02-25,61.46,26.244999999999997,35.215,2993.275,3054.9039999999995
2016-02-26,58.39,25.84,32.55,2766.7499999999995,2577.6419088937096
2016-02-27,62.0,27.634999999999998,34.365,2921.025,2755.671045553145
2016-02-28,54.769999999999996,24.240000000000002,30.529999999999994,2595.0499999999997,2213.444689804772
2016-02-29,46.37,27.095,19.275,1638.3749999999998,2700.572151843817
2016-03-01,52.345,13.365,38.98,3313.2999999999997,3380.3446247288502
2016-03-02,82.17500000000001,20.799999999999997,61.375000000000014,5216.875000000002,3732.453318872017
2016-03-03,0.0,0.0,0.0,0.0,5228.882637744034
2016-03-04,65.24000000000001,19.465,45.775000000000006,3890.8750000000005,3901.3332277657264
2016-03-05,61.7,25.86,35.84,3046.4,2898.0916138828634
2016-03-06,71.91,28.205,43.705,3714.9249999999997,3565.8738264642075
2016-03-07,98.53,22.729999999999997,75.80000000000001,6443.000000000001,6623.12154880694
2016-03-08,66.185,26.275,39.910000000000004,3392.3500000000004,3263.2574620390455
2016-03-09,56.510000000000005,27.564999999999998,28.945000000000007,2460.3250000000007,2230.9252364425156
2016-03-10,297.88,28.32,269.56,22912.6,24401.148577006505
2016-03-11,68.11500000000001,28.924999999999997,39.19000000000001,3331.150000000001,3162.575570498915
2016-03-12,53.595,19.46,34.135,2901.475,2854.9602733188713
2016-03-13,0.0,0.0,0.0,0.0,1430.6147765726678
2016-03-14,44.935,25.52,19.415000000000003,1650.275,203.22855531453365
2016-03-15,46.61,25.494999999999997,21.115000000000002,1794.7749999999999,1086.0347071583517
2016-03-16,0.0,0.0,0.0,0.0,899.0465530465226
2016-03-17,145.89499999999998,26.895000000000003,118.99999999999997,10114.999999999996,14261.429466377438
2016-03-18,66.225,25.384999999999998,40.839999999999996,3471.3999999999996,3782.4647201735356
2016-03-19,53.58,25.65,27.93,2374.0499999999997,3995.165323210412
2016-03-20,47.275000000000006,26.1,21.175000000000004,1799.8750000000002,1953.3410542299353
2016-03-21,81.985,26.5,55.485,4716.224999999999,6214.098251626897
2016-03-22,184.14,26.29,157.85,13417.25,16122.659626898047
2016-03-23,58.175,25.869999999999997,32.305,2745.9249999999997,1605.6049631236442
2016-03-24,43.69,28.25,15.439999999999998,1312.3999999999999,2127.104916690586
2016-03-25,50.290000000000006,16.259999999999998,34.03000000000001,2892.5500000000006,4290.956537960954
2016-03-26,37.724999999999994,8.74,28.984999999999992,2463.724999999999,2642.364611713666
2016-03-27,38.735,9.33,29.405,2499.4249999999997,1025.8959002169188
2016-03-28,53.675,16.29,37.385,3177.725,7037.496160520607
2016-03-29,59.105000000000004,20.5,38.605000000000004,3281.425,2375.949579175705
2016-03-30,45.21,25.814999999999998,19.395000000000003,1648.575,-1508.9338394793924
2016-03-31,0.0,0.0,0.0,0.0,15438.197583514098
2016-04-01,0.0,0.0,0.0,0.0,1159.0546811279823
2016-04-02,60.06,22.490000000000002,37.57,3193.45,2214.2738264642076
2016-04-03,0.0,0.0,0.0,0.0,4825.2084772234275
2016-04-04,65.125,22.869999999999997,42.255,3591.6749999999997,5511.329934924077
2016-04-05,37.07,24.119999999999997,12.950000000000003,1100.7500000000002,0.0
2016-04-06,0.0,0.0,0.0,0.0,-135.872568
2016-04-07,51.114999999999995,14.675,36.44,3097.4,3439.591848156182
2016-04-08,56.985,24.045,32.94,2799.9,4144.161123644251
2016-04-09,65.46,25.045,40.41499999999999,3435.274999999999,3323.9081214750536
2016-04-10,0.0,0.0,0.0,0.0,-693.5
2016-04-11,52.08,14.809999999999999,37.269999999999996,3167.9499999999994,2777.931626898048
2016-04-12,50.99,25.52,25.470000000000002,2164.9500000000003,3338.7979175704986
2016-04-13,48.235,24.575000000000003,23.659999999999997,2011.0999999999995,-47.6381041214745
2016-04-14,56.54,25.855,30.685,2608.225,3632.9786836312633
2016-04-15,61.575,27.295,34.28,2913.7999999999997,6735.368928989154
2016-04-16,47.705,26.505,21.2,1802.0,1931.929843817787
2016-04-17,0.0,0.0,0.0,0.0,0.0
2016-04-18,0.0,0.0,0.0,0.0,922.2991973969627
2016-04-19,0.0,0.0,0.0,0.0,3837.4137570498915
2016-04-20,0.0,0.0,0.0,0.0,6347.812772234273
2016-04-21,0.0,0.0,0.0,0.0,3265.286498915402
2016-04-22,58.735,26.490000000000002,32.245,2740.8249999999994,5943.7769501084595
2016-04-23,47.25,24.175,23.075,1961.375,2029.1374056399131
2016-04-24,54.355000000000004,25.46,28.895000000000003,2456.0750000000003,2265.4680216919737
2016-04-25,0.0,0.0,0.0,0.0,1243.6158308026029
2016-04-26,55.295,27.415,27.880000000000003,2369.8,4150.526
2016-04-27,0.0,0.0,0.0,0.0,320.20852494576957
2016-04-28,0.0,0.0,0.0,0.0,5044.878911062906
2016-04-29,50.96,26.4,24.560000000000002,2087.6,2352.2962776572667
2016-04-30,69.92,28.855,41.065,3490.525,3651.78155748373
2016-05-01,41.93000000000001,27.995,13.935000000000006,1184.4750000000006,0.0
2016-05-02,36.325,-4.62,40.945,3480.325,4052.883943600867
2016-05-03,41.82,15.0,26.82,2279.7,-748.1927927122495
2016-05-04,0.0,0.0,0.0,0.0,4902.755999999999
2016-05-05,46.25,21.46,24.79,2107.15,1686.13595105423
2016-05-06,63.14,26.515,36.625,3113.125,3173.205999999999
2016-05-07,55.42,17.365000000000002,38.055,3234.6749999999997,3233.3268546637737
2016-05-08,36.615,22.885,13.73,1167.05,1313.277718004338
2016-05-09,89.72,21.165,68.555,5827.175,8160.885114967461
2016-05-10,112.445,29.950000000000003,82.49499999999999,7012.074999999998,9747.582056399133
2016-05-11,60.615,27.5,33.115,2814.775,4164.9144728850315
2016-05-12,45.585,25.759999999999998,19.825000000000003,1685.1250000000002,1583.6499956616049
2016-05-13,45.379999999999995,23.509999999999998,21.869999999999997,1858.9499999999996,2370.9559952475283
2016-05-14,45.155,21.14,24.015,2041.2749999999999,1908.6321995661606
2016-05-15,31.875,19.57,12.305,1045.925,-2144.3015184381775
2016-05-16,41.33,25.134999999999998,16.195,1376.575,2228.5
2016-05-17,0.0,0.0,0.0,0.0,903.5098366749637
2016-05-18,48.79,22.405,26.384999999999998,2242.725,3212.9096919739695
2016-05-19,0.0,0.0,0.0,0.0,0.0
2016-05-20,37.295,21.770000000000003,15.524999999999999,1319.6249999999998,1010.461556
2016-05-21,43.0,4.12,38.88,3304.8,3571.047401301518
2016-05-22,60.57,25.105,35.465,3014.525,2896.4788720173533
2016-05-23,40.925,22.985,17.939999999999998,1524.8999999999999,1365.3817483731018
2016-05-24,0.0,0.0,0.0,0.0,624.2314571265899
2016-05-25,40.345,20.314999999999998,20.03,1702.55,-2201.572668112798
2016-05-26,50.335,27.79,22.545,1916.325,4645.995999999999
2016-05-27,0.0,0.0,0.0,0.0,-837.5718611713667
2016-05-28,0.0,0.0,0.0,0.0,4207.857999999999
2016-05-29,37.84,25.240000000000002,12.600000000000001,1071.0000000000002,688.5570790651277
2016-05-30,0.0,0.0,0.0,0.0,0.0
2016-05-31,47.394999999999996,18.11,29.284999999999997,2489.2249999999995,2619.5263427331884
2016-06-01,0.0,0.0,0.0,0.0,1012.0489159999997
2016-06-02,37.114999999999995,15.9,21.214999999999996,1803.2749999999996,-1651.867678958785
2016-06-03,43.855000000000004,26.925,16.930000000000003,1439.0500000000002,0.0
2016-06-04,56.055,29.43,26.625,2263.125,7022.089184381779
2016-06-05,72.58500000000001,22.965,49.620000000000005,4217.7,4237.969314533622
2016-06-06,60.16,29.439999999999998,30.72,2611.2,2354.2820694143165
2016-06-07,58.67,30.625,28.045,2383.825,2133.234225596529
2016-06-08,51.425,29.605,21.819999999999997,1854.6999999999996,2390.995352872016
2016-06-09,53.754999999999995,29.65,24.104999999999997,2048.9249999999997,2019.5540824295012
2016-06-10,96.61,32.269999999999996,64.34,5468.9,6827.919757049891
2016-06-11,54.465,28.28,26.185000000000002,2225.725,2822.971929525909
2016-06-12,53.9,29.205,24.695,2099.075,1871.462819956616
2016-06-13,61.935,28.78,33.155,2818.1749999999997,2625.448360086767
2016-06-14,48.53,26.585,21.945,1865.325,2463.2224806866143
2016-06-15,49.185,30.175,19.01,1615.8500000000001,1304.8369501084599
2016-06-16,61.84,26.365000000000002,35.475,3015.375,2848.577869848156
2016-06-17,52.91,24.985,27.924999999999997,2373.6249999999995,2237.854260303687
2016-06-18,46.345,25.5,20.845,1771.825,1639.6773449023858
2016-06-19,0.0,0.0,0.0,0.0,1283.2450281995657
2016-06-20,54.305,-0.65,54.955,4671.175,5127.43819088937
2016-06-21,41.535,29.685000000000002,11.849999999999994,1007.2499999999995,0.0
2016-06-22,65.685,26.315,39.370000000000005,3346.4500000000003,3329.132394793925
2016-06-23,63.875,30.810000000000002,33.065,2810.525,2620.1950281995664
2016-06-24,44.775000000000006,25.5,19.275000000000006,1638.3750000000005,1042.1744752190891
2016-06-25,51.12,27.16,23.959999999999997,2036.5999999999995,1762.2016095444683
2016-06-26,51.33,28.605,22.724999999999998,1931.625,2504.6114867142533
2016-06-27,41.144999999999996,21.44,19.704999999999995,1674.9249999999995,-2347.290672451193
2016-06-28,62.68,29.205,33.475,2845.375,5783.23
2016-06-29,56.79,30.1,26.689999999999998,2268.65,2012.5599175704988
2016-06-30,50.224999999999994,29.07,21.154999999999994,1798.1749999999995,1532.0442212581347
2016-07-01,51.07,20.595,30.475,2590.375,2481.039917570499
2016-07-02,36.620000000000005,21.955,14.665000000000006,1246.5250000000005,-2195.5
2016-07-03,61.545,23.83,37.715,3205.775,5885.465757049891
2016-07-04,61.290000000000006,30.605,30.685000000000006,2608.2250000000004,2470.9182125813445
2016-07-05,44.59,20.115,24.475000000000005,2080.3750000000005,-2206.753796095444
2016-07-06,0.0,0.0,0.0,0.0,4981.106
2016-07-07,61.576945,25.439999999999998,36.136945000000004,3071.6403250000003,2952.7341916442515
2016-07-08,58.42,28.97,29.450000000000003,2503.2500000000005,2249.4425770065072
2016-07-09,64.4,27.82,36.580000000000005,3109.3,2919.473835140998
2016-07-10,44.1,13.925,30.175,2564.875,2588.3636312364424
2016-07-11,53.095,13.555,39.54,3360.9,1678.1415661605204
2016-07-12,53.67,31.195,22.475,1910.375,4885.06093275488
2016-07-13,41.695,30.205,11.490000000000002,976.6500000000002,0.0
2016-07-14,51.47,24.63,26.84,2281.4,2097.030438177874
2016-07-15,51.585,28.11,23.475,1995.375,1799.4899002169195
2016-07-16,41.209999999999994,20.575,20.634999999999994,1753.9749999999995,80.93492407809117
2016-07-17,46.01,21.869999999999997,24.14,2051.9,1601.143572051703
2016-07-18,64.655,29.12,35.535,3020.4749999999995,4292.3359392624725
2016-07-19,73.305,30.615000000000002,42.690000000000005,3628.6500000000005,5711.329947939263
2016-07-20,63.545,32.45,31.095,2643.075,2438.5090585683292
2016-07-21,54.135000000000005,31.049999999999997,23.085000000000008,1962.2250000000008,1689.8302516268977
2016-07-22,65.85,32.65,33.199999999999996,2821.9999999999995,3068.886592759218
2016-07-23,57.07,27.9,29.17,2479.45,2242.723440347071
2016-07-24,0.0,0.0,0.0,0.0,2358.4416442516263
2016-07-25,46.025,30.17,15.854999999999997,1347.6749999999997,604.9103688576656
2016-07-26,59.775,29.71,30.064999999999998,2555.525,2297.409496746204
2016-07-27,0.0,0.0,0.0,0.0,611.0418499818841
2016-07-28,47.425,22.04,25.384999999999998,2157.725,1989.929921908894
2016-07-29,50.754999999999995,29.125,21.629999999999995,1838.5499999999995,1607.6113665943603
2016-07-30,42.754999999999995,26.355,16.399999999999995,1393.9999999999995,746.4536728135104
2016-07-31,60.185,21.299999999999997,38.885000000000005,3305.2250000000004,1734.8657787418654
2016-08-01,84.21000000000001,29.615000000000002,54.595000000000006,4640.575000000001,6338.941999999999
2016-08-02,46.985,29.495,17.49,1486.6499999999999,1060.4416919999999
2016-08-03,42.394999999999996,28.61,13.784999999999997,1171.7249999999997,0.0
2016-08-04,49.61,25.35,24.259999999999998,2062.1,1824.1709501084597
2016-08-05,62.629999999999995,29.81,32.81999999999999,2789.6999999999994,2624.161739696312
2016-08-06,0.0,0.0,0.0,0.0,0.0
2016-08-07,0.0,0.0,0.0,0.0,4058.927240780911
2016-08-08,43.754999999999995,-44.245000000000005,88.0,7480.0,8906.811830802602
2016-08-09,42.475,24.32,18.155,1543.175,1426.5247809110626
2016-08-10,53.105000000000004,20.759999999999998,32.345000000000006,2749.3250000000003,2643.993639913232
2016-08-11,38.085,10.879999999999999,27.205000000000002,2312.4249999999997,-1185.5422993492407
2016-08-12,0.0,0.0,0.0,0.0,4442.394
2016-08-13,59.754999999999995,21.655,38.099999999999994,3238.4999999999995,3262.343869848156
2016-08-14,59.705,26.42,33.285,2829.2249999999995,2980.089639913231
2016-08-15,68.695,25.255000000000003,43.43999999999999,3692.399999999999,5486.3372624728845
2016-08-16,56.644999999999996,25.465,31.179999999999996,2650.2999999999997,4340.284429501084
2016-08-17,57.775,24.39,33.385,2837.725,2761.048876355748
2016-08-18,0.0,0.0,0.0,0.0,2648.847796095445
2016-08-19,44.195,24.61,19.585,1664.725,1450.3573926247284
2016-08-20,0.0,0.0,0.0,0.0,0.0
2016-08-21,83.825,9.454999999999998,74.37,6321.45,6837.601353579175
2016-08-22,54.41,15.32,39.089999999999996,3322.6499999999996,3581.899201735357
2016-08-23,52.120000000000005,24.604999999999997,27.515000000000008,2338.7750000000005,2227.549661605206
2016-08-24,0.0,0.0,0.0,0.0,8297.319180043383
2016-08-25,85.715,26.92,58.795,4997.575,5006.198507592191
2016-08-26,40.59,28.1,12.490000000000002,1061.65,0.0
2016-08-27,37.68,23.345,14.335,1218.475,0.0
2016-08-28,37.56,22.03,15.530000000000001,1320.05,-2398.0
2016-08-29,0.0,0.0,0.0,0.0,4333.817999999999
2016-08-30,39.05,20.295,18.754999999999995,1594.1749999999995,1925.6954577006509
2016-08-31,43.28,19.174999999999997,24.105000000000004,2048.925,1994.9953015184383
2016-09-01,40.325,20.515,19.810000000000002,1683.8500000000001,1524.0350889370927
2016-09-02,37.269999999999996,17.19,20.079999999999995,1706.7999999999995,-1864.425162689805
2016-09-03,0.0,0.0,0.0,0.0,4089.108
2016-09-04,58.495000000000005,9.89,48.605000000000004,4131.425,4539.140906724511
2016-09-05,76.54,18.415,58.12500000000001,4940.625000000001,5180.542663774404
2016-09-06,98.39,19.21,79.18,6730.3,7512.592511930585
2016-09-07,98.10499999999999,25.939999999999998,72.16499999999999,6134.024999999999,10401.345470715834
2016-09-08,47.1,17.68,29.42,2500.7,4562.821835140998
2016-09-09,46.989999999999995,18.13,28.859999999999996,2453.0999999999995,4089.071861171366
2016-09-10,81.72,16.81,64.91,5517.349999999999,10589.730937093276
2016-09-11,38.54,16.700000000000003,21.839999999999996,1856.3999999999996,2129.040177874186
2016-09-12,87.46000000000001,0.0,87.46000000000001,7434.099999999999,10829.642342733187
2016-09-13,280.66999999999996,17.59,263.08,22361.8,24167.95789587852
2016-09-14,353.555,17.38,336.175,28574.875,33508.94886350055
2016-09-15,344.49,23.200000000000003,321.29,27309.65,32412.419488069412
2016-09-16,45.85,20.29,25.560000000000002,2172.6,2137.0846160520605
2016-09-17,64.93,24.22,40.71000000000001,3460.350000000001,3395.768221258134
2016-09-18,54.175,24.060000000000002,30.114999999999995,2559.7749999999996,2524.5429718004334
2016-09-19,286.115,23.03,263.08500000000004,22362.225000000002,23928.60485466377
2016-09-20,81.785,23.57,58.214999999999996,4948.275,6389.963310195226
2016-09-21,64.77,20.82,43.949999999999996,3735.75,3751.725561822125
2016-09-22,54.894999999999996,26.075,28.819999999999997,2449.6999999999994,2308.5488763557482
2016-09-23,53.37,24.645,28.724999999999998,2441.625,3552.4797570498918
2016-09-24,74.61000000000001,18.47,56.140000000000015,4771.9000000000015,6808.300472885032
2016-09-25,60.31,23.345,36.965,3142.025,3693.197944060737
2016-09-26,82.17500000000001,24.7,57.47500000000001,4885.375000000001,6606.427033952277
2016-09-27,76.44,24.630000000000003,51.809999999999995,4403.849999999999,4420.169388286335
2016-09-28,51.1,20.915,30.185000000000002,2565.725,2441.1593969631235
2016-09-29,95.94,17.740000000000002,78.19999999999999,6646.999999999999,9124.810980477221
2016-09-30,117.21000000000001,30.095,87.11500000000001,7404.775,8339.04928192508
2016-10-01,142.225,30.174999999999997,112.05,9524.25,11705.682238611713
2016-10-02,110.185,26.9,83.285,7079.224999999999,7333.41315835141
2016-10-03,54.415,27.05,27.365,2326.025,3516.5373737180034
2016-10-04,51.67,22.735,28.935000000000002,2459.475,2355.1467635574836
2016-10-05,71.66499999999999,27.605,44.05999999999999,3745.099999999999,7315.476976138829
2016-10-06,84.645,27.65,56.995,4844.575,6325.431514099783
2016-10-07,202.53,32.305,170.225,14469.125,15841.396880694143
2016-10-08,96.41,31.035,65.375,5556.875,7289.802543654509
2016-10-09,107.99000000000001,28.48,79.51,6758.35,5841.172360086766
2016-10-10,127.19500000000001,28.810000000000002,98.385,8362.725,15368.410611713665
2016-10-11,132.5,35.239999999999995,97.26,8267.1,13153.889019522774
2016-10-12,0.0,0.0,0.0,0.0,16202.039084598697
2016-10-13,97.8,34.974999999999994,62.825,5340.125,11022.401375271147
2016-10-14,63.61,30.134999999999998,33.475,2845.375,3674.4585308557744
2016-10-15,93.955,32.705,61.25,5206.25,5596.001262472884
2016-10-16,0.0,0.0,0.0,0.0,972.3961279120651
2016-10-17,62.915,12.43,50.485,4291.224999999999,4688.04178308026
2016-10-18,67.58,26.455,41.125,3495.625,2145.294876355748
2016-10-19,77.08,28.92,48.16,4093.6,3553.9787895878517
2016-10-20,189.36,34.925,154.435,13126.975,17750.865999999998
2016-10-21,105.65,36.89,68.76,5844.6,7196.076594360085
2016-10-22,112.255,35.455,76.8,6528.0,8545.38199132321
2016-10-23,0.0,0.0,0.0,0.0,281.44386117136673
2016-10-24,287.54499999999996,29.415,258.12999999999994,21941.049999999992,25269.067999999996
2016-10-25,223.6,38.08,185.51999999999998,15769.199999999999,19363.93818221258
2016-10-26,65.89500000000001,34.745000000000005,31.150000000000006,2647.7500000000005,2412.8833969631232
2016-10-27,0.0,0.0,0.0,0.0,1185.1396789587848
2016-10-28,83.43,2.29,81.14,6896.9,7517.613383947939
2016-10-29,67.39500000000001,37.765,29.63000000000001,2518.5500000000006,2126.251531453361
2016-10-30,94.755,29.58,65.175,5539.875,6510.708273318872
2016-10-31,0.0,0.0,0.0,0.0,69693.0315835141
2016-11-01,88.29499999999999,32.875,55.41999999999999,4710.699999999999,5942.484850629067
2016-11-02,237.08999999999997,28.605,208.48499999999999,17721.225,16661.740976138826
2016-11-03,0.0,0.0,0.0,0.0,27163.163127982647
2016-11-04,130.85,37.45,93.39999999999999,7939.0,8369.841999999999
2016-11-05,69.775,29.54,40.23500000000001,3419.9750000000004,3232.8532537960955
2016-11-06,54.64,25.415,29.225,2484.125,2462.579318872017
2016-11-07,459.08000000000004,29.535,429.545,36511.325,38879.94080879826
2016-11-08,0.0,0.0,0.0,0.0,32277.699831240778
2016-11-09,293.235,38.505,254.73000000000002,21652.05,33805.626199566155
2016-11-10,117.62,37.519999999999996,80.10000000000001,6808.500000000001,7082.958295010844
2016-11-11,88.59,40.44499999999999,48.14500000000001,4092.3250000000007,4806.0973232104125
2016-11-12,113.17500000000001,22.22,90.95500000000001,7731.175000000001,9713.66674489371
2016-11-13,121.465,34.375,87.09,7402.65,7488.52029934924
2016-11-14,160.91500000000002,34.099999999999994,126.81500000000003,10779.275000000001,11269.837062906725
2016-11-15,130.51,12.635,117.87499999999999,10019.374999999998,12125.05953781345
2016-11-16,67.08500000000001,32.980000000000004,34.105000000000004,2898.925,2683.330104121474
2016-11-17,67.03,34.71,32.32,2747.2,2638.7249631236446
2016-11-18,97.45500000000001,30.0,67.45500000000001,5733.675,5737.06714967462
2016-11-19,120.725,33.144999999999996,87.58,7444.3,7596.781175704988
2016-11-20,275.295,29.37,245.925,20903.625,22245.99223427332
2016-11-21,73.49,33.555,39.934999999999995,3394.4749999999995,3600.995496746204
2016-11-22,74.665,29.2,45.465,3864.525,-712.6923687635576
2016-11-23,0.0,0.0,0.0,0.0,8206.108
2016-11-24,73.13,18.645,54.485,4631.224999999999,2629.2702733188707
2016-11-25,80.985,39.935,41.05,3489.25,5519.592
2016-11-26,120.395,39.955,80.44,6837.4,7516.78219956616
2016-11-27,62.56999999999999,33.305,29.264999999999993,2487.5249999999996,2368.8813318872008
2016-11-28,201.81,36.44,165.37,14056.449999999999,14855.945145336225
2016-11-29,147.78,37.47,110.31,9376.35,12545.346524945768
2016-11-30,76.58500000000001,39.69,36.89500000000001,3136.0750000000007,4244.59220824295
2016-12-01,0.0,0.0,0.0,0.0,804.5588980477214
2016-12-02,90.72,38.575,52.144999999999996,4432.325,6476.3050108459865
2016-12-03,59.34,36.68,22.660000000000004,1926.1000000000004,1529.2274403470715
2016-12-04,86.995,36.22,50.775000000000006,4315.875000000001,4219.8109154013
2016-12-05,198.76999999999998,35.97,162.79999999999998,13837.999999999998,14137.352689804771
2016-12-06,94.08,37.995000000000005,56.084999999999994,4767.224999999999,5234.871999999999
2016-12-07,59.55,33.495000000000005,26.054999999999993,2214.6749999999993,2084.7408069414314
2016-12-08,57.07,34.03,23.04,1958.3999999999999,1630.557648590021
2016-12-09,72.805,34.635000000000005,38.17,3244.45,1488.4253449023854
2016-12-10,80.41,35.195,45.214999999999996,3843.275,5370.348173535791
2016-12-11,86.055,33.724999999999994,52.33000000000001,4448.050000000001,2547.3065900216916
2016-12-12,98.285,35.075,63.209999999999994,5372.849999999999,7407.616047722343
2016-12-13,55.41,35.975,19.434999999999995,1651.9749999999997,1681.2534880694147
2016-12-14,73.235,33.83,39.405,3349.4249999999997,3636.8520303687637
2016-12-15,52.375,34.07,18.305,1555.925,-1222.9239345758765
2016-12-16,50.9,35.905,14.994999999999997,1274.5749999999998,506.35200999999915
2016-12-17,61.705,36.36,25.345,2154.325,3880.1259999999997
2016-12-18,63.425,35.09,28.334999999999994,2408.4749999999995,2117.0736138828624
2016-12-19,55.285,35.605000000000004,19.679999999999993,1672.7999999999993,-823.032537960954
2016-12-20,62.68000000000001,37.97,24.710000000000008,2100.350000000001,4091.6323784190736
2016-12-21,63.47,35.92,27.549999999999997,2341.7499999999995,2034.0247114967465
2016-12-22,59.715,29.075000000000003,30.64,2604.4,2332.3402039045554
2016-12-23,54.925,35.745,19.18,1630.3,1195.602073752711
2016-12-24,67.785,20.58,47.205,4012.4249999999997,4293.686559652928
2016-12-25,55.19,0.01,55.18,4690.3,5092.269401301518
2016-12-26,64.595,0.92,63.675,5412.375,1564.0537830802596
2016-12-27,0.0,0.0,0.0,0.0,8618.89
2016-12-28,118.60499999999999,39.78,78.82499999999999,6700.124999999999,8641.969574837309
2016-12-29,97.14,40.44499999999999,56.69500000000001,4819.075000000001,4585.396611713666
2016-12-30,64.34,40.455,23.885000000000005,2030.2250000000004,1563.8954620390455
2016-12-31,100.2,40.485,59.715,5075.775,4872.130481561822
2017-01-01,63.575,38.64,24.935000000000002,2119.475,-1160.5399442878584
2017-01-02,74.31,41.61,32.7,2779.5000000000005,4862.24
2017-01-03,0.0,0.0,0.0,0.0,1896.8425032537957
2017-01-04,59.385000000000005,26.575000000000003,32.81,2788.85,2739.6425596529284
2017-01-05,79.925,38.765,41.16,3498.6,2953.55261605206
2017-01-06,0.0,0.0,0.0,0.0,6379.092477223427
2017-01-07,82.73,39.71,43.02,3656.7,3325.8635878524938
2017-01-08,61.685,38.455,23.230000000000004,1974.5500000000004,1519.393431670282
2017-01-09,59.730000000000004,33.8,25.930000000000007,2204.0500000000006,2180.356082429501
2017-01-10,72.655,38.635000000000005,34.019999999999996,2891.6999999999994,2660.7752668112785
2017-01-11,77.35499999999999,42.685,34.66999999999999,2946.949999999999,2530.075570498915
2017-01-12,96.22,39.525,56.695,4819.075,4714.450876355748
2017-01-13,81.965,30.9,51.065000000000005,4340.525000000001,4285.147301518437
2017-01-14,93.825,39.7,54.125,4600.625,4409.688494577006
2017-01-15,85.89500000000001,41.99,43.90500000000001,3731.9250000000006,3430.3514793926247
2017-01-16,119.67,40.195,79.475,6755.374999999999,8238.431093275489
2017-01-17,103.495,42.04,61.455000000000005,5223.675,7898.573891540129
2017-01-18,64.35,40.75,23.599999999999994,2005.9999999999995,1729.4019869848157
2017-01-19,69.435,41.5,27.935000000000002,2374.475,1003.6074200949556
2017-01-20,0.0,0.0,0.0,0.0,6056.538247288502
2017-01-21,81.295,38.68000000000001,42.614999999999995,3622.274999999999,3311.699791757049
2017-01-22,95.825,43.925,51.900000000000006,4411.500000000001,1772.6225379609555
2017-01-23,133.185,44.379999999999995,88.805,7548.425,13224.630984815618
2017-01-24,0.0,0.0,0.0,0.0,4729.42063340564
2017-01-25,76.03,42.545,33.485,2846.225,-147.82294577006513
2017-01-26,83.97,44.005,39.964999999999996,3397.0249999999996,733.9490412147493
2017-01-27,0.0,0.0,0.0,0.0,7125.009999999998
2017-01-28,71.84,42.269999999999996,29.570000000000007,2513.4500000000007,2274.0029327548805
2017-01-29,77.10499999999999,42.58,34.52499999999999,2934.624999999999,2562.639748373102
2017-01-30,71.825,43.045,28.78,2446.2999999999997,1969.9072407809108
2017-01-31,102.045,37.365,64.68,5497.8,5372.4037266811265
2017-02-01,0.0,0.0,0.0,0.0,1998.185917570499
2017-02-02,0.0,0.0,0.0,0.0,3516.4540390455527
2017-02-03,76.08,21.525,54.555,4637.175,4697.7666203904555
2017-02-04,94.285,37.86,56.425,4796.125,5230.49767462039
2017-02-05,70.925,42.12,28.805,2448.4249999999997,2422.122281995661
2017-02-06,0.0,0.0,0.0,0.0,-371.9804772234272
2017-02-07,75.32,43.93,31.389999999999993,2668.1499999999996,2835.251999999999
2017-02-08,68.43,42.995000000000005,25.435000000000002,2161.975,1761.5252277657269
2017-02-09,75.055,41.955,33.10000000000001,2813.500000000001,2569.6570585683303
2017-02-10,76.39500000000001,43.355000000000004,33.040000000000006,2808.4,2362.9674837310195
2017-02-11,64.3,37.64,26.659999999999997,2266.0999999999995,2074.130971800434
2017-02-12,0.0,0.0,0.0,0.0,1671.6940997830807
2017-02-13,58.55,35.375,23.174999999999997,1969.8749999999995,1334.9913622559652
2017-02-14,92.61,37.480000000000004,55.129999999999995,4686.05,879.9709501084594
2017-02-15,0.0,0.0,0.0,0.0,6326.15
2017-02-16,59.36,36.355000000000004,23.004999999999995,1955.4249999999995,1544.318967462039
